case topic,Case Number,Case Open Date,Opened Date_Day of Week
Unable to Login,1,2023-04-28T05:16:09,Friday
Error Message,1,2023-04-28T05:16:22,Friday
Unable to Login,1,2023-04-28T05:33:45,Friday
Inbound Statistics,1,2023-04-28T05:34:22,Friday
Unable to Login,1,2023-04-28T05:37:36,Friday
Audio Issues,1,2023-04-28T05:43:49,Friday
Profiles,1,2023-04-28T05:45:05,Friday
Unable to Login,1,2023-04-28T05:48:45,Friday
Conference/ Transfer,1,2023-04-28T05:50:02,Friday
Error Message,1,2023-04-28T05:54:24,Friday
Audio Issues,1,2023-04-28T05:58:32,Friday
Launching Application,1,2023-04-28T06:01:10,Friday
Call Features,1,2023-04-28T06:01:12,Friday
Unable to Login,1,2023-04-28T06:01:28,Friday
Unable to Login,1,2023-04-28T06:01:35,Friday
Launching Application,1,2023-04-28T06:06:07,Friday
Unable to Login,1,2023-04-28T06:09:19,Friday
Error Message,1,2023-04-28T06:09:45,Friday
Unable to Login,1,2023-04-28T06:11:24,Friday
Launching Application,1,2023-04-28T06:25:50,Friday
Evaluations,1,2023-04-28T06:26:20,Friday
MACD,1,2023-04-28T06:26:46,Friday
Launching Application,1,2023-04-28T06:27:18,Friday
SSO,1,2023-04-28T06:29:13,Friday
ANI,1,2023-04-28T06:29:20,Friday
Launching Application,1,2023-04-28T06:29:28,Friday
Dashboard Not Updating,1,2023-04-28T06:30:33,Friday
Launching Application,1,2023-04-28T06:31:08,Friday
Unable to Login,1,2023-04-28T06:37:14,Friday
Call Features,1,2023-04-28T06:38:06,Friday
Prompts,1,2023-04-28T06:40:16,Friday
Monitoring,1,2023-04-28T06:42:16,Friday
Monitoring,1,2023-04-28T06:42:43,Friday
Unable to Login,1,2023-04-28T06:44:54,Friday
Users Management,1,2023-04-28T06:48:43,Friday
Softphone,1,2023-04-28T06:48:48,Friday
Audio Issues,1,2023-04-28T06:49:09,Friday
Unable to Login,1,2023-04-28T06:55:01,Friday
Error Message,1,2023-04-28T06:55:56,Friday
Call Features,1,2023-04-28T07:00:15,Friday
Custom Report,1,2023-04-28T07:00:48,Friday
Standard Report,1,2023-04-28T07:01:01,Friday
Audio Issues,1,2023-04-28T07:01:14,Friday
Unable to Login,1,2023-04-28T07:02:16,Friday
DNIS,1,2023-04-28T07:03:28,Friday
IVR,1,2023-04-28T07:06:09,Friday
Recording Analytics,1,2023-04-28T07:07:39,Friday
Launching Application,1,2023-04-28T07:08:01,Friday
Station Type,1,2023-04-28T07:12:26,Friday
Users,1,2023-04-28T07:14:08,Friday
Audio Issues,1,2023-04-28T07:14:10,Friday
Users Management,1,2023-04-28T07:14:44,Friday
Dialing Behavior,1,2023-04-28T07:15:46,Friday
Skills,1,2023-04-28T07:17:25,Friday
Unable to Login,1,2023-04-28T07:19:20,Friday
Unable to Login,1,2023-04-28T07:19:39,Friday
Recordings,1,2023-04-28T07:20:57,Friday
Audio Issues on Echo,1,2023-04-28T07:22:04,Friday
Launching Application,1,2023-04-28T07:22:09,Friday
Launching Application,1,2023-04-28T07:26:12,Friday
User Management,1,2023-04-28T07:26:23,Friday
Launching Application,1,2023-04-28T07:26:40,Friday
Audio Issues on Echo,1,2023-04-28T07:26:57,Friday
Incoming Email,1,2023-04-28T07:27:35,Friday
Case Submission,1,2023-04-28T07:30:29,Friday
Launching Application,1,2023-04-28T07:30:49,Friday
Standard Report,1,2023-04-28T07:32:05,Friday
Calls Failing,1,2023-04-28T07:33:43,Friday
Call Features,1,2023-04-28T07:36:27,Friday
Users,1,2023-04-28T07:36:35,Friday
IVR,1,2023-04-28T07:37:17,Friday
Incoming Email,1,2023-04-28T07:40:04,Friday
Audio Issues,1,2023-04-28T07:40:27,Friday
Launching Application,1,2023-04-28T07:41:46,Friday
Call Features,1,2023-04-28T07:46:30,Friday
Standard Report,1,2023-04-28T07:46:46,Friday
Network Connection Lost,1,2023-04-28T07:47:26,Friday
Inquiry/How To,1,2023-04-28T07:48:32,Friday
Out of Credits,1,2023-04-28T07:49:36,Friday
Users,1,2023-04-28T07:51:08,Friday
Queue Search,1,2023-04-28T07:51:22,Friday
Call Features,1,2023-04-28T07:56:08,Friday
GR Moves,1,2023-04-28T08:00:13,Friday
Scheduled Report,1,2023-04-28T08:01:27,Friday
Launching Application,1,2023-04-28T08:01:41,Friday
IVR,1,2023-04-28T08:05:20,Friday
Recordings,1,2023-04-28T08:06:41,Friday
Launching Application,1,2023-04-28T08:07:33,Friday
Launching Application,1,2023-04-28T08:07:46,Friday
Recordings,1,2023-04-28T08:08:48,Friday
Number Registration,1,2023-04-28T08:09:20,Friday
Interactions,1,2023-04-28T08:09:29,Friday
Users Management,1,2023-04-28T08:10:15,Friday
Audio Issues on Echo,1,2023-04-28T08:11:33,Friday
Error Message,1,2023-04-28T08:17:35,Friday
Campaign Options,1,2023-04-28T08:17:45,Friday
Prompts,1,2023-04-28T08:17:55,Friday
Calls Failing,1,2023-04-28T08:18:43,Friday
Unable to Login,1,2023-04-28T08:23:04,Friday
Standard Report,1,2023-04-28T08:23:21,Friday
Launching Application,1,2023-04-28T08:23:43,Friday
Unable to Login,1,2023-04-28T08:24:16,Friday
Configuration,1,2023-04-28T08:27:06,Friday
IVR,1,2023-04-28T08:29:29,Friday
Users Management,1,2023-04-28T08:31:15,Friday
Calls Failing,1,2023-04-28T08:31:37,Friday
Campaign Options,1,2023-04-28T08:34:41,Friday
Unable to Login,1,2023-04-28T08:35:06,Friday
Standard Report,1,2023-04-28T08:35:44,Friday
Configuration Issue,1,2023-04-28T08:35:48,Friday
Variables,1,2023-04-28T08:35:56,Friday
Dialing Behavior,1,2023-04-28T08:36:00,Friday
Users Management,1,2023-04-28T08:41:27,Friday
Reporting,1,2023-04-28T08:44:59,Friday
GR Moves,1,2023-04-28T08:46:37,Friday
IVR,1,2023-04-28T08:47:33,Friday
FTP,1,2023-04-28T08:53:31,Friday
Unable to Login,1,2023-04-28T08:57:55,Friday
Scheduled Report,1,2023-04-28T08:58:07,Friday
Unable to Login,1,2023-04-28T08:59:44,Friday
Unexpected Behavior,1,2023-04-28T08:59:47,Friday
Launching Application,1,2023-04-28T09:00:09,Friday
Audio Issues on Echo,1,2023-04-28T09:01:05,Friday
Custom Report,1,2023-04-28T09:01:29,Friday
Audio Issues,1,2023-04-28T09:02:08,Friday
Application Lag,1,2023-04-28T09:03:49,Friday
API Limit,1,2023-04-28T09:04:03,Friday
Dispositions,1,2023-04-28T09:05:14,Friday
Dispositions,1,2023-04-28T09:06:10,Friday
Users Management,1,2023-04-28T09:07:39,Friday
Incoming Email,1,2023-04-28T09:07:39,Friday
Unable to Login,1,2023-04-28T09:10:23,Friday
Connectors,1,2023-04-28T09:11:17,Friday
Launching Application,1,2023-04-28T09:13:11,Friday
Monitoring,1,2023-04-28T09:16:59,Friday
Call Features,1,2023-04-28T09:17:13,Friday
Interactions,1,2023-04-28T09:17:34,Friday
Audio Issues,1,2023-04-28T09:17:38,Friday
Login,1,2023-04-28T09:22:44,Friday
Recordings,1,2023-04-28T09:23:43,Friday
Screenpop,1,2023-04-28T09:25:32,Friday
Launching Application,1,2023-04-28T09:27:39,Friday
Dialing Behavior,1,2023-04-28T09:32:30,Friday
Audio Issues,1,2023-04-28T09:33:24,Friday
Audio Issues,1,2023-04-28T09:37:41,Friday
Recordings,1,2023-04-28T09:38:43,Friday
Unable to Login,1,2023-04-28T09:39:41,Friday
Connection Issue,1,2023-04-28T09:39:42,Friday
DNIS,1,2023-04-28T09:40:05,Friday
Custom Report,1,2023-04-28T09:45:41,Friday
FTP,1,2023-04-28T09:47:52,Friday
Application Access Panel,1,2023-04-28T09:48:07,Friday
Custom Report,1,2023-04-28T09:49:01,Friday
IVR,1,2023-04-28T09:49:29,Friday
Softphone,1,2023-04-28T09:50:54,Friday
Unable to Login,1,2023-04-28T09:51:03,Friday
Users Management,1,2023-04-28T09:52:38,Friday
Audio Issues,1,2023-04-28T09:52:50,Friday
Contacts,1,2023-04-28T09:53:13,Friday
Audio Issues on Echo,1,2023-04-28T09:53:29,Friday
Distribution Issue,1,2023-04-28T09:54:12,Friday
Campaign Profiles,1,2023-04-28T09:55:32,Friday
Inquiry/How To,1,2023-04-28T09:58:17,Friday
Evaluations,1,2023-04-28T09:58:23,Friday
Calls Failing,1,2023-04-28T09:59:59,Friday
Unable to Login,1,2023-04-28T10:05:19,Friday
Audio Issues,1,2023-04-28T10:05:38,Friday
Lists,1,2023-04-28T10:09:14,Friday
Lists,1,2023-04-28T10:10:30,Friday
Dashboard,1,2023-04-28T10:10:45,Friday
Unable to Login,1,2023-04-28T10:13:02,Friday
Audio Issues,1,2023-04-28T10:16:43,Friday
Error Message,1,2023-04-28T10:17:29,Friday
Custom Report,1,2023-04-28T10:18:28,Friday
Lists,1,2023-04-28T10:19:36,Friday
Dialing Behavior,1,2023-04-28T10:22:05,Friday
IVR,1,2023-04-28T10:24:10,Friday
Inquiry/How To,1,2023-04-28T10:24:31,Friday
IVR,1,2023-04-28T10:24:47,Friday
Audio Issues,1,2023-04-28T10:27:01,Friday
Users Management,1,2023-04-28T10:27:21,Friday
Application Lag,1,2023-04-28T10:31:21,Friday
Configuration,1,2023-04-28T10:33:30,Friday
Dialing Behavior,1,2023-04-28T10:34:05,Friday
Call Scripts,1,2023-04-28T10:37:25,Friday
Request Management,1,2023-04-28T10:38:35,Friday
Calls Failing,1,2023-04-28T10:41:08,Friday
ANI,1,2023-04-28T10:46:43,Friday
Calls Failing,1,2023-04-28T10:48:56,Friday
Inquiry/How To,1,2023-04-28T10:49:28,Friday
Users Management,1,2023-04-28T10:50:50,Friday
Call Features,1,2023-04-28T10:51:02,Friday
Call Center Management,1,2023-04-28T10:51:44,Friday
Unable to Login,1,2023-04-28T11:04:39,Friday
Scheduled Report,1,2023-04-28T11:06:10,Friday
ANI,1,2023-04-28T11:06:13,Friday
Agent Statistics,1,2023-04-28T11:06:21,Friday
Launching Application,1,2023-04-28T11:07:54,Friday
Activity Logging,1,2023-04-28T11:09:07,Friday
Error Message,1,2023-04-28T11:09:30,Friday
DNIS,1,2023-04-28T11:10:44,Friday
Unable to Login,1,2023-04-28T11:10:59,Friday
Audio Issues,1,2023-04-28T11:13:44,Friday
Error Message,1,2023-04-28T11:14:31,Friday
Error Message,1,2023-04-28T11:15:48,Friday
Recordings,1,2023-04-28T11:17:23,Friday
Dialing Behavior,1,2023-04-28T11:20:42,Friday
Application Lag,1,2023-04-28T11:23:22,Friday
Launching Application,1,2023-04-28T11:25:09,Friday
Dispositions,1,2023-04-28T11:25:42,Friday
Error Message,1,2023-04-28T11:26:59,Friday
Unable to Login,1,2023-04-28T11:28:43,Friday
ANI,1,2023-04-28T11:32:13,Friday
Standard Report,1,2023-04-28T11:32:25,Friday
Users Management,1,2023-04-28T11:33:08,Friday
Error Message,1,2023-04-28T11:33:33,Friday
Forcibly Logout,1,2023-04-28T11:34:49,Friday
Users,1,2023-04-28T11:38:54,Friday
Provisioning,1,2023-04-28T11:39:07,Friday
Recordings,1,2023-04-28T11:39:56,Friday
Users Management,1,2023-04-28T11:42:06,Friday
Launching Application,1,2023-04-28T11:44:35,Friday
Prompts,1,2023-04-28T11:45:15,Friday
ANI,1,2023-04-28T11:45:27,Friday
Dialing Behavior,1,2023-04-28T11:45:46,Friday
Error Message,1,2023-04-28T11:46:15,Friday
Configuration,1,2023-04-28T11:50:23,Friday
Unable to Login,1,2023-04-28T11:50:37,Friday
Calls Failing,1,2023-04-28T11:57:34,Friday
Assistant,1,2023-04-28T11:57:45,Friday
Unable to Login,1,2023-04-28T12:00:18,Friday
Sound Options,1,2023-04-28T12:11:06,Friday
Unable to Login,1,2023-04-28T12:14:16,Friday
Audio Issues on Echo,1,2023-04-28T12:17:35,Friday
Conversation,1,2023-04-28T12:18:56,Friday
Users Management,1,2023-04-28T12:22:03,Friday
Unable to Login,1,2023-04-28T12:22:41,Friday
Audio Issues,1,2023-04-28T12:25:51,Friday
Call Features,1,2023-04-28T12:26:59,Friday
IVR,1,2023-04-28T12:27:54,Friday
Audio Issues,1,2023-04-28T12:29:41,Friday
Unable to Login,1,2023-04-28T12:30:48,Friday
Call Features,1,2023-04-28T12:31:46,Friday
Outbound Statistics,1,2023-04-28T12:33:49,Friday
Connectors,1,2023-04-28T12:34:40,Friday
Speech Analytics,1,2023-04-28T12:38:23,Friday
Application Lag,1,2023-04-28T12:39:06,Friday
Application Lag,1,2023-04-28T12:39:21,Friday
Inbound SMS,1,2023-04-28T12:39:23,Friday
Error Message,1,2023-04-28T12:42:31,Friday
Unable to Login,1,2023-04-28T12:45:24,Friday
Unable to Login,1,2023-04-28T12:45:39,Friday
Outbound Campaign Manager,1,2023-04-28T12:52:57,Friday
Calls Failing,1,2023-04-28T12:57:30,Friday
Sound Options,1,2023-04-28T12:57:45,Friday
Unexpected Behavior,1,2023-04-28T12:58:21,Friday
Unable to Login,1,2023-04-28T12:59:01,Friday
Custom Report,1,2023-04-28T12:59:03,Friday
Clusters,1,2023-04-28T12:59:06,Friday
ANI,1,2023-04-28T13:00:52,Friday
Forecasting & Scheduling,1,2023-04-28T13:00:59,Friday
Unable to Login,1,2023-04-28T13:01:47,Friday
GR Moves,1,2023-04-28T13:03:52,Friday
Standard Report,1,2023-04-28T13:05:08,Friday
Audio Issues,1,2023-04-28T13:09:07,Friday
Variables,1,2023-04-28T13:10:00,Friday
Recordings,1,2023-04-28T13:11:50,Friday
Forecasting & Scheduling,1,2023-04-28T13:12:55,Friday
Audio Issues on Echo,1,2023-04-28T13:17:40,Friday
Dialing Behavior,1,2023-04-28T13:18:17,Friday
Unable to Login,1,2023-04-28T13:18:32,Friday
Unable to Login,1,2023-04-28T13:19:02,Friday
Users Management,1,2023-04-28T13:20:08,Friday
DNIS,1,2023-04-28T13:21:40,Friday
Call Features,1,2023-04-28T13:22:22,Friday
Standard Report,1,2023-04-28T13:27:02,Friday
Lists,1,2023-04-28T13:29:17,Friday
Unable to Login,1,2023-04-28T13:29:50,Friday
Error Message,1,2023-04-28T13:30:07,Friday
Call Features,1,2023-04-28T13:43:14,Friday
Users Management,1,2023-04-28T13:43:42,Friday
Single Sign-On,1,2023-04-28T13:45:22,Friday
Audio Issues,1,2023-04-28T13:53:26,Friday
Unable to Login,1,2023-04-28T13:53:37,Friday
Unable to Login,1,2023-04-28T13:55:11,Friday
Users Management,1,2023-04-28T14:00:27,Friday
Adherence,1,2023-04-28T14:02:18,Friday
Users Management,1,2023-04-28T14:08:21,Friday
Call Features,1,2023-04-28T14:11:42,Friday
Calls Failing,1,2023-04-28T14:12:06,Friday
Unable to Login,1,2023-04-28T14:13:08,Friday
Single Sign-On,1,2023-04-28T14:13:27,Friday
Unable to Login,1,2023-04-28T14:16:24,Friday
Error Message,1,2023-04-28T14:19:28,Friday
MACD,1,2023-04-28T14:21:18,Friday
Inquiry/How To,1,2023-04-28T14:21:57,Friday
Error Message,1,2023-04-28T14:26:51,Friday
Audio Issues on Echo,1,2023-04-28T14:27:01,Friday
Certificates,1,2023-04-28T14:28:53,Friday
IVR,1,2023-04-28T14:32:17,Friday
Users Management,1,2023-04-28T14:38:04,Friday
Inbound SMS,1,2023-04-28T14:44:05,Friday
Unable to Login,1,2023-04-28T14:47:26,Friday
IVR,1,2023-04-28T14:53:23,Friday
Recordings,1,2023-04-28T14:59:55,Friday
Incoming Email,1,2023-04-28T15:00:51,Friday
Recordings,1,2023-04-28T15:04:56,Friday
Audio Issues,1,2023-04-28T15:05:02,Friday
Audio Issues on Echo,1,2023-04-28T15:10:25,Friday
Custom Report,1,2023-04-28T15:21:00,Friday
Audio Issues,1,2023-04-28T15:22:46,Friday
IVR,1,2023-04-28T15:31:51,Friday
Unable to Login,1,2023-04-28T15:35:40,Friday
MACD,1,2023-04-28T15:38:15,Friday
DNIS,1,2023-04-28T15:47:24,Friday
Users Management,1,2023-04-28T15:48:52,Friday
Unable to Login,1,2023-04-28T15:56:26,Friday
Error Message,1,2023-04-28T15:56:59,Friday
IVR,1,2023-04-28T15:59:36,Friday
Dialing Behavior,1,2023-04-28T16:02:49,Friday
Unable to Login,1,2023-04-28T16:05:54,Friday
Users Management,1,2023-04-28T16:06:38,Friday
Audio Issues on Echo,1,2023-04-28T16:12:05,Friday
Users Management,1,2023-04-28T16:23:07,Friday
Unexpected Behavior,1,2023-04-28T16:25:10,Friday
IVR,1,2023-04-28T16:29:03,Friday
Activity Logging,1,2023-04-28T17:02:21,Friday
Unable to Login,1,2023-04-28T17:08:35,Friday
Calls Failing,1,2023-04-28T17:27:26,Friday
Unable to Login,1,2023-04-28T17:27:59,Friday
